place_id,company_name,formatted_address,city_searched,zone,keyword_searched,raw_query
ChIJtZjtJpo4K4gRzO1eXv8ais4,1255 Crestlawn Dr,"1255 Crestlawn Dr, Mississauga, ON L4W 0C2, Canada",Rockwood,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,hub_address_search,"1255 Crestlawn Dr , Mississauga, ON L4W 1A9, Canada"
ChIJXWfUs33uK4gRyLadehsWI0Y,#1,"#1, 126 Bonnie Crescent, Elmira, ON N3B 3J8, Canada",Elmira,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,hub_address_search,"126 Bonnie Crescent, Elmira, ON N3B 3J8, Canada"
ChIJY2swfZs8O4gRV_U54AGSKP4,126 Richmond St,"126 Richmond St, Amherstburg, ON N9V 1G4, Canada",Anderdon,Zone 1 — Windsor / Essex County,hub_address_search,"126 Richmond St , Amherstburg, ON N9V 1G4, Canada"
ChIJxWoDGhK-K4gR9tywkFg2ihU,126 St Andrew St W,"126 St Andrew St W, Fergus, ON N1M 1N5, Canada",Centre Wellington,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,hub_address_search,"126 St Andrew St W , Fergus, ON N1M 1N5, Canada"
ChIJB-X4wgN_0UwRlPNlY_IncII,128 Raglan St S,"128 Raglan St S, Renfrew, ON K7V 1P9, Canada",Kerwood,Zone 4 — London / Middlesex,hub_address_search,"128 Raglan St S , Renfrew, ON K7V 1P9, Canada"
ChIJ2Tmk0uujLIgRDN2abnZLXRA,1290 Arvin Ave.,"1290 Arvin Ave., Hamilton, ON L8E 0H7, Canada",Dawn-Euphemia,Zone 3 — Sarnia / Lambton County,hub_address_search,"1290 Arvin Ave. , Hamilton, ON L8E 0H7, Canada"
ChIJe1IOgQsHLIgRGcqZKjrxvqU,1291 Nafziger Rd,"1291 Nafziger Rd, Baden, ON N3A 3H2, Canada",New Hamburg,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,hub_address_search,"1291 Nafziger Rd , Baden, ON N3A 3H2, Canada"
ChIJ9w_i67YYLIgRlV9mV31_Cr0,1299 Commerce Way,"1299 Commerce Way, Woodstock, ON N4V 0A2, Canada",Woodstock,Zone 5 — Woodstock / Oxford County,hub_address_search,"1299 Commerce Way , Woodstock, ON N4V 0A2, Canada"
ChIJz4pUDp70K4gRd3F8cuAVOZE,130 Birch Ave,"130 Birch Ave, Kitchener, ON N2H 4W8, Canada",Kitchener,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,hub_address_search,"130 Birch Ave , Kitchener, ON N2H 4W8, Canada"
ChIJS1cXKrup1UwRCfBSP-9LhfM,4,"4, 130 Industrial Park Rd, Haliburton, ON K0M 1S0, Canada",Anderdon,Zone 1 — Windsor / Essex County,hub_address_search,"130 Industrial Park Rd , Haliburton, ON K0M 1S0, Canada"
